ID, VALUE_EN, VALUE_RU, VALUE_UK
"101486","","","10"
"101487","","","11А"
"101488","","","12"
"101489","","","13А"
"101490","","","14"
"101491","","","14А"
"101492","","","15"
"101493","","","15А"
"101494","","","16"
"101495","","","16А"
"101496","","","17"
"101497","","","18"
"101498","","","18А"
"101499","","","18Б"
"101500","","","19"
"101501","","","19А"
"101502","","","20"
"101503","","","21"
"101504","","","23"
"101505","","","24-22"
"101506","","","25"
"101507","","","27"
"101508","","","28"
"101509","","","29"
"101510","","","30"
"101511","","","31"
"101512","","","32"
"101513","","","33"
"101514","","","34"
"101515","","","35"
"101516","","","36"
"101517","","","37"
"101518","","","38"
"101519","","","38А"
"101520","","","38Б"
"101521","","","39/1"
"101522","","","40"
"101523","","","40А"
"101524","","","41/43"
"101525","","","42"
"101526","","","45"
"101527","","","47"
"101528","","","49"
"101529","","","50А"
"101530","","","51"
"101531","","","52"
"101532","","","53/7"
"101533","","","54"
"101534","","","54А"
"101535","","","55"
"101536","","","56/1"
"101537","","","56А"
"101538","","","57"
"101539","","","58/2"
"101540","","","59"
"101541","","","60/1"
"101542","","","61"
"101543","","","62"
"101544","","","64/2"
"101545","","","66"
"101546","","","68"
"101547","","","70"
"101548","","","72"
"101549","","","72/8"
"101550","","","72А"
"101551","","","72Б"
"101552","","","72Г"
"101553","","","74"
"101554","","","74А"
"101555","","","76"
"101556","","","76А"
"101557","","","78"
"101558","","","80"
"101559","","","82"
"101560","","","84"
"101561","","","86"
"101562","","","88"
"101563","","","90"
"101564","","","90А"
"101565","","","92А"
"101566","","","92Б"
"101567","","","94"
"101568","","","98/2"
"101569","","","100"
"101570","","","100А"
"101571","","","102"
"101572","","","104"
"101573","","","106"
"101574","","","3"
"101575","","","Білицький пров."
"101576","","","8"
"101577","","","10"
"101578","","","1"
"101579","","","Біличанська вул."
"101580","","","3"
"101581","","","5"
"101582","","","24А"
"101583","","","26"
"101584","","","33"
"101585","","","35"
"101586","","","1"
"101587","","","Білокур Катерини вул."
"101588","","","2/8"
"101589","","","3"
"101590","","","4"
"101591","","","5/17"
"101592","","","6"
"101593","","","7/18"
"101594","","","8"
"101595","","","10"
"101596","","","1"
"101597","","","Біломорська вул."
"101598","","","5"
"101599","","","1"
"101600","","","Білоруська вул."
"101601","","","2"
"101602","","","2А"
"101603","","","3"
"101604","","","5"
"101605","","","7/9"
"101606","","","8"
"101607","","","9А"
"101608","","","10/18"
"101609","","","11"
"101610","","","11Б"
"101611","","","13"
"101612","","","15"
"101613","","","15А"
"101614","","","15Б"
"101615","","","17"
"101616","","","17А"
"101617","","","17Б"
"101618","","","17В"
"101619","","","21"
"101620","","","22"
"101621","","","23"
"101622","","","23А"
"101623","","","24"
"101624","","","26"
"101625","","","28"
"101626","","","28А"
"101627","","","30"
"101628","","","30А"
"101629","","","30Д"
"101630","","","32"
"101631","","","34"
"101632","","","36"
"101633","","","36А"
"101634","","","36Б"
"101635","","","38"
"101636","","","40/15"
"101637","","","44"
"101638","","","Біляшівського Академіка вул."
"101639","","","1"
"101640","","","Бірюзова Маршала вул."
"101641","","","2А"
"101642","","","3"
"101643","","","4"
"101644","","","5"
"101645","","","6"
"101646","","","7"
"101647","","","8"
"101648","","","9"
"101649","","","10"
"101650","","","12"
"101651","","","13"
"101652","","","14"
"101653","","","15"
"101654","","","16"
"101655","","","17"
"101656","","","18"
"101657","","","19"
"101658","","","20"
"101659","","","21"
"101660","","","22"
"101661","","","23"
"101662","","","25"
"101663","","","26А"
"101664","","","27"
"101665","","","2/4"
"101666","","","Бабушкіна вул."
"101667","","","3"
"101668","","","4"
"101669","","","5"
"101670","","","6"
"101671","","","7"
"101672","","","8"
"101673","","","9"
"101674","","","9А"
"101675","","","11/9"
"101676","","","14"
"101677","","","15"
"101678","","","15А"
"101679","","","16"
"101680","","","17"
"101681","","","21/2"
"101682","","","23"
"101683","","","23А"
"101684","","","24"
"101685","","","25"
"101686","","","25А"
"101687","","","26"
"101688","","","27"
"101689","","","27/3"
"101690","","","28"
"101691","","","29"
"101692","","","29А"
"101693","","","30"
"101694","","","3"
"101695","","","Бабушкіна пров."
"101696","","","1"
"101697","","","Багговутівська вул."
"101698","","","1А"
"101699","","","1Б"
"101700","","","2"
"101701","","","3/15"
"101702","","","4"
"101703","","","8/10"
"101704","","","9"
"101705","","","9Б"
"101706","","","12"
"101707","","","14"
"101708","","","16-18"
"101709","","","17/21"
"101710","","","18"
"101711","","","26"
"101712","","","27"
"101713","","","28"
"101714","","","29-31"
"101715","","","30"
"101716","","","32"
"101717","","","34"
"101718","","","36"
"101719","","","37/8"
"101720","","","38"
"101721","","","38А"
"101722","","","40"
"101723","","","42"
"101724","","","Багратіона вул."
"101725","","","1Д"
"101726","","","Бажана Миколи просп."
"101727","","","1К"
"101728","","","1М"
"101729","","","2"
"101730","","","3"
"101731","","","3А"
"101732","","","4"
"101733","","","5"
"101734","","","5А"
"101735","","","5Б"
"101736","","","5В"
"101737","","","5Г"
"101738","","","5Е"
"101739","","","6"
"101740","","","6Б"
"101741","","","7"
"101742","","","7А"
"101743","","","7Б"
"101744","","","7В"
"101745","","","7Г"
"101746","","","7Д"
"101747","","","7Е"
"101748","","","7Ж"
"101749","","","7И"
"101750","","","9"
"101751","","","9А"
"101752","","","9Б"
"101753","","","9В"
"101754","","","9Г"
"101755","","","9Д"
"101756","","","9Е"
"101757","","","9Ж"
"101758","","","9З"
"101759","","","10"
"101760","","","10А"
"101761","","","11/8"
"101762","","","12"
"101763","","","12А"
"101764","","","14"
"101765","","","14А"
"101766","","","16"
"101767","","","16А"
"101768","","","19"
"101769","","","21/1"
"101770","","","24/1"
"101771","","","26"
"101772","","","28"
"101773","","","28А"
"101774","","","28В"
"101775","","","30"
"101776","","","32"
"101777","","","32А"
"101778","","","34"
"101779","","","36"
"101780","","","36А"
"101781","","","42Б"
"101782","","","44"
"101783","","","О6-БМ10"
"101784","","","О6-БМ6"
"101785","","","О6-БМ7"
"101786","","","О6-БМ8"
"101787","","","О6-БМ9"
"101788","","","1"
"101789","","","Бажова вул."
"101790","","","2"
"101791","","","3"
"101792","","","4"
"101793","","","5"
"101794","","","6"
"101795","","","6А"
"101796","","","7/21"
"101797","","","8"
"101798","","","9"
"101799","","","9А"
"101800","","","10"
"101801","","","11/8"
"101802","","","12"
"101803","","","13/9"
"101804","","","15/20"
"101805","","","3"
"101806","","","Байкальська вул."
"101807","","","4"
"101808","","","5"
"101809","","","7"
"101810","","","9"
"101811","","","10"
"101812","","","12"
"101813","","","13"
"101814","","","14"
"101815","","","18"
"101816","","","20"
"101817","","","2"
"101818","","","Байкова вул."
"101819","","","4"
"101820","","","6"
"101821","","","7"
"101822","","","16"
"101823","","","1"
"101824","","","Бакала вул. (Коцюбинське)"
"101825","","","9"
"101826","","","11"
"101827","","","37"
"101828","","","44"
"101829","","","46"
"101830","","","48"
"101831","","","50"
"101832","","","52"
"101833","","","1/8"
"101834","","","Бакинська вул."
"101835","","","2"
"101836","","","2А"
"101837","","","5/2"
"101838","","","7"
"101839","","","9"
"101840","","","9/10"
"101841","","","11"
"101842","","","12"
"101843","","","13"
"101844","","","15"
"101845","","","17/11"
"101846","","","19/6"
"101847","","","21"
"101848","","","21А"
"101849","","","22"
"101850","","","23"
"101851","","","24"
"101852","","","25"
"101853","","","26"
"101854","","","27"
"101855","","","28"
"101856","","","29"
"101857","","","30"
"101858","","","32"
"101859","","","34"
"101860","","","35"
"101861","","","35А"
"101862","","","37"
"101863","","","37/41"
"101864","","","37А"
"101865","","","37Б"
"101866","","","37В"
"101867","","","37Г"
"101868","","","41А"
"101869","","","3"
"101870","","","Бакинський пров."
"101871","","","5"
"101872","","","7"
"101873","","","9"
"101874","","","10"
"101875","","","Бакинських Комісарів пров."
"101876","","","10А"
"101877","","","3"
"101878","","","Бакуніна вул."
"101879","","","1"
"101880","","","Балакірєва вул."
"101881","","","3"
"101882","","","4"
"101883","","","5"
"101884","","","15"
"101885","","","16"
"101886","","","17"
"101887","","","1"
"101888","","","Балакірєва пров."
"101889","","","2"
"101890","","","3"
"101891","","","2"
"101892","","","Балакліївська вул."
"101893","","","4"
"101894","","","10"
"101895","","","12"
"101896","","","14"
"101897","","","16/2"
"101898","","","20"
"101899","","","Балтійський пров."
"101900","","","23"
"101901","","","2"
"101902","","","Бальзака Оноре вул."
"101903","","","2А"
"101904","","","3"
"101905","","","4"
"101906","","","4А"
"101907","","","6"
"101908","","","8"
"101909","","","8А"
"101910","","","8Б"
"101911","","","8В"
"101912","","","8Г"
"101913","","","10"
"101914","","","12"
"101915","","","14"
"101916","","","16"
"101917","","","16А"
"101918","","","16Б"
"101919","","","18"
"101920","","","20"
"101921","","","22"
"101922","","","24"
"101923","","","26"
"101924","","","26А"
"101925","","","28"
"101926","","","38"
"101927","","","40/11"
"101928","","","42"
"101929","","","44"
"101930","","","46"
"101931","","","46А"
"101932","","","46Б"
"101933","","","48А"
"101934","","","50"
"101935","","","52"
"101936","","","52/22"
"101937","","","52А"
"101938","","","52Б"
"101939","","","53"
"101940","","","54"
"101941","","","54/21"
"101942","","","54А"
"101943","","","55"
"101944","","","55А"
"101945","","","55В"
"101946","","","55Г"
"101947","","","56"
"101948","","","56А"
"101949","","","57"
"101950","","","58"
"101951","","","58А"
"101952","","","59"
"101953","","","60"
"101954","","","61"
"101955","","","61А"
"101956","","","61Б"
"101957","","","61В"
"101958","","","62"
"101959","","","63"
"101960","","","63А"
"101961","","","63Б"
"101962","","","63В"
"101963","","","64"
"101964","","","64А"
"101965","","","65"
"101966","","","65/1"
"101967","","","65/63"
"101968","","","65А"
"101969","","","66"
"101970","","","66/21"
"101971","","","68"
"101972","","","70"
"101973","","","72/19"
"101974","","","72А"
"101975","","","73"
"101976","","","73А"
"101977","","","73Б"
"101978","","","75"
"101979","","","77"
"101980","","","77А"
"101981","","","77Б"
"101982","","","77В"
"101983","","","77Г"
"101984","","","79"
"101985","","","80"
"101986","","","81/1"
"101987","","","82"
"101988","","","83/2"
"101989","","","84"
"101990","","","84А"
"101991","","","85"
"101992","","","86"
"101993","","","86А"
"101994","","","87"
"101995","","","88"
"101996","","","88А"
"101997","","","89"
"101998","","","90"
"101999","","","90А"
"102000","","","91/29"
"102001","","","92"
"102002","","","92А"
"102003","","","94"
"102004","","","96"
"102005","","","98/29"
"102006","","","100/31"
"102007","","","1/10"
"102008","","","Банкова вул."
"102009","","","2"
"102010","","","2А"
"102011","","","3"
"102012","","","4/6"
"102013","","","5"
"102014","","","5-7"
"102015","","","8"
"102016","","","9"
"102017","","","10"
"102018","","","11"
"102019","","","11А"
"102020","","","3"
"102021","","","Барбюса Анрі вул."
"102022","","","5"
"102023","","","5А"
"102024","","","5Б"
"102025","","","5В"
"102026","","","9"
"102027","","","9А"
"102028","","","11/2"
"102029","","","13"
"102030","","","13А"
"102031","","","13Б"
"102032","","","14"
"102033","","","16"
"102034","","","20"
"102035","","","22"
"102036","","","22/26"
"102037","","","28"
"102038","","","28Б"
"102039","","","32"
"102040","","","37/1"
"102041","","","39/2"
"102042","","","40"
"102043","","","40А"
"102044","","","46"
"102045","","","47"
"102046","","","48"
"102047","","","49"
"102048","","","51/2"
"102049","","","56"
"102050","","","56/2"
"102051","","","58/1"
"102052","","","66"
"102053","","","1"
"102054","","","Баренбойма вул."
"102055","","","2"
"102056","","","3"
"102057","","","4"
"102058","","","5"
"102059","","","6"
"102060","","","7"
"102061","","","8"
"102062","","","9"
"102063","","","10"
"102064","","","11"
"102065","","","12"
"102066","","","13"
"102067","","","15"
"102068","","","17"
"102069","","","19"
"102070","","","21"
"102071","","","5"
"102072","","","Барикадна вул."
"102073","","","6/6А"
"102074","","","7"
"102075","","","8"
"102076","","","10"
"102077","","","20"
"102078","","","1/2"
"102079","","","Басейна вул."
"102080","","","1/2А"
"102081","","","2"
"102082","","","2А"
"102083","","","3"
"102084","","","3А"
"102085","","","4"
"102086","","","4А"
"102087","","","5А"
"102088","","","5Б"
"102089","","","6"
"102090","","","6А"
"102091","","","7"
"102092","","","7Б"
"102093","","","7В"
"102094","","","9"
"102095","","","9А"
"102096","","","9Б"
"102097","","","9Г"
"102098","","","10"
"102099","","","11"
"102100","","","11А"
"102101","","","12"
"102102","","","13"
"102103","","","15"
"102104","","","15А"
"102105","","","17"
"102106","","","19"
"102107","","","19А"
"102108","","","21"
"102109","","","21Б"
"102110","","","23"
"102111","","","23/52"
"102112","","","23А"
"102113","","",""
"102114","","","1"
"102115","","","Бастіонна вул."
"102116","","","1/36"
"102117","","","2/1"
"102118","","","3/12"
"102119","","","4"
"102120","","","5"
